chain,gene_type,allele,novel,AFR,AMR,EAS,EUR,MIXED,SAS
IGK,IGKV,IGKV3-CCX7*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV3-CCX7*02,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV3-CCX7*03,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV3-CCX7*04,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV3-CCX7*05,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV3-CCX7*06,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV3-CCX7*07,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV3-CCX7*08,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGK,IGKV,IGKV3-CCX7*09,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV3-CCX7*10,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV3-CCX7*11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV4-HIV4*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV4-HIV4*02,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV4-HIV4*03,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV4-HIV4*04,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV4-HIV4*05,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV4-HIV4*06,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV4-HIV4*07,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV4-HIV4*08,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV4-HIV4*09,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV4-HIV4*10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGK,IGKV,IGKV4-HIV4*11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV4-HIV4*12,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
IGK,IGKV,IGKV5-RLLS*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV5-RLLS*02,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV5-RLLS*03,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
IGK,IGKV,IGKV5-RLLS*04,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV6-FFUB*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV6-FFUB*02,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV6-FFUB*03,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV6-FFUB*04,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV6-FFUB*05,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV6-FFUB*06,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV6-FFUB*07,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV6-FFUB*08,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV6-FFUB*09,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV6-FFUB*10,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV6-GFDV*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV6-GFDV*02,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
IGL,IGLJ,IGLJ1-Q3GE*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLJ,IGLJ2-32ZQ*05,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLJ,IGLJ2-32ZQ*06,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLJ,IGLJ2-32ZQ*07,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLJ,IGLJ2-Z2XT*01,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLJ,IGLJ2/3-32ZQ*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLJ,IGLJ2/3-32ZQ*04,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLJ,IGLJ3-32ZQ*02,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
IGL,IGLJ,IGLJ3-32ZQ*03,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLJ,IGLJ4-6NHQ*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLJ,IGLJ5-4BQL*01,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
IGL,IGLJ,IGLJ5-4BQL*02,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLJ,IGLJ5-4BQL*03,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLJ,IGLJ6-PJ6F*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLJ,IGLJ7-BG5J*01,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
IGL,IGLJ,IGLJ7-BG5J*02,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLJ,IGLJ7-BG5J*03,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLJ,IGLJ7-BG5J*04,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV1-2N7T*02,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV1-2N7T*03,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
IGL,IGLV,IGLV1-2N7T*04,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV1-2N7T*05,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV1-2N7T*06,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV1-2N7T*07,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV1-3LR7*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV1-3LR7*02,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV1-3LR7*03,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV1-3LR7*04,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV1-3LR7*05,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV1-3LR7*06,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV1-3LR7*07,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV1-3LR7*08,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV1-3LR7*09,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV1-3LR7*10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV1-7GPM*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV1-7GPM*02,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV1-7GPM*03,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV1-7GPM*04,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV1-7GPM*05,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV1-7GPM*06,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV1-7GPM*07,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV1-7GPM*08,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV1-7GPM*10,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV1-7GPM*11,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV1-7GPM*12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV1-7GPM*13,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV1-7GPM*14,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV1-7GPM*15,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV1-7GPM*16,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV1-7GPM*17,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV1-7GPM*18,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV1-7GPM*19,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV1-7GPM*20,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV1-7GPM*21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV1-F7S3*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV1-F7S3*02,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
IGL,IGLV,IGLV1-F7S3*03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV1-F7S3*04,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV1-F7S3*05,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV1-F7S3*06,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV1-F7S3*07,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV1-F7S3*08,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV1-I7TN*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV1-I7TN*02,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV1-I7TN*03,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV1-I7TN*04,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV1-I7TN*05,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV1-I7TN*06,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV1-I7TN*07,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV1-I7TN*08,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
IGL,IGLV,IGLV1-I7TN*09,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV1-I7TN*10,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV1-I7TN*11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV1-I7TN*12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV1-I7TN*13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV1-IRYE*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV1-IRYE*02,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
IGL,IGLV,IGLV1-IRYE*03,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV1-IRYE*04,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV1-IRYE*05,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV1-IRYE*06,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
IGL,IGLV,IGLV1-IRYE*07,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV1-IRYE*08,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV1-IRYE*09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV1-IRYE*10,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV1-NSTN*01,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV10-4DES*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
IGL,IGLV,IGLV10-4DES*02,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV10-4DES*03,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV10-4DES*04,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV10-4DES*05,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV10-4DES*06,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV10-4DES*07,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV10-4DES*08,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV10-4DES*09,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV10-4DES*10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV10-4DES*11,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV10-4DES*12,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV10-4DES*13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV10-4DES*14,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV11-V5G2*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV11-V5G2*02,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV11-V5G2*03,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV11-V5G2*04,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV11-V5G2*05,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV11-V5G2*06,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV11-V5G2*07,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV11-V5G2*08,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV11-V5G2*09,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV11-V5G2*10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV11-V5G2*11,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV11-V5G2*12,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV2-2ATY*01,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV2-2ATY*02,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV2-2ATY*03,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV2-2ATY*04,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV2-2ATY*05,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV2-2ATY*06,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV2-2ATY*07,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV2-2ATY*08,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV2-2ATY*09,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV2-2ATY*10,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV2-2ATY*11,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV2-2ATY*12,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV2-2ATY*13,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV2-2ATY*14,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV2-2ATY*15,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV2-2ATY*16,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV2-2ATY*17,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV2-2ATY*18,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV2-2ATY*19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV2-35JA*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV2-35JA*02,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV2-35JA*03,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV2-35JA*04,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV2-3H25*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV2-3H25*02,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV2-3H25*03,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV2-3H25*04,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV2-3H25*05,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV2-3H25*06,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV2-3H25*07,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV2-3H25*08,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV2-3H25*09,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV2-3H25*10,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
IGL,IGLV,IGLV2-3H25*11,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV2-3H25*12,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV2-3H25*13,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV2-3H25*14,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV2-3H25*15,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV2-3H25*16,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV2-3H25*17,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV2-3H25*18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV2-3H25*19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV2-3H25*20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV2-3H25*21,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV2-3H25*22,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV2-3H25*23,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV2-577O*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV2-577O*02,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV2-577O*03,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV2-577O*04,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV2-577O*05,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV2-577O*06,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV2-577O*07,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV2-577O*08,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV2-577O*09,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-3O5X*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV3-3O5X*02,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV3-3O5X*03,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV3-3O5X*04,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV3-3O5X*05,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV3-3O5X*06,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-3O5X*07,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-3O5X*08,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-3O5X*09,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-3O5X*10,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV3-3O5X*11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-3O5X*12,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-3O5X*13,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-3O5X*14,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-3O5X*15,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV3-3O5X*16,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-3O5X*17,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-3O5X*18,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV3-3O5X*19,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-3O5X*20,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV3-3O5X*21,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV3-3O5X*22,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV3-3O5X*23,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV3-4AYZ*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV3-4AYZ*02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-4AYZ*03,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV3-4AYZ*04,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV3-4AYZ*05,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-4KGD*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV3-4KGD*02,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV3-4KGD*03,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-4KGD*04,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV3-4KGD*05,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV3-4KGD*06,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-4KGD*07,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV3-4KGD*08,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-4KGD*09,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-6MZC*01,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
