locus,ancestry_population,Sample1,Sample2,jaccard_distance,overlap_coefficient
IGH,EUR,P28_I117_S1,P28_I139_S1,0.309090909090909,0.853932584269663
IGH,EUR,P28_I118_S1,P28_I139_S1,0.213592233009709,0.910112359550562
IGH,EUR,P28_I119_S1,P28_I139_S1,0.212121212121212,0.886363636363636
IGH,EUR,P28_I120_S1,P28_I139_S1,0.435483870967742,0.786516853932584
IGH,EUR,P28_I123_S1,P28_I139_S1,0.412280701754386,0.752808988764045
IGH,EUR,P28_I124_S1,P28_I139_S1,0.339285714285714,0.831460674157303
IGH,EUR,P28_I125_S1,P28_I139_S1,0.290909090909091,0.876404494382023
IGH,EUR,P28_I126_S1,P28_I139_S1,0.336134453781513,0.887640449438202
IGH,EUR,P28_I127_S1,P28_I139_S1,0.409836065573771,0.808988764044944
IGH,EUR,P28_I128_S1,P28_I139_S1,0.456140350877193,0.71264367816092
IGH,EUR,P28_I129_S1,P28_I139_S1,0.405405405405405,0.75
IGH,EUR,P28_I12_S1,P28_I139_S1,0.287037037037037,0.865168539325843
IGH,EUR,P28_I130_S1,P28_I139_S1,0.380530973451327,0.786516853932584
IGH,EUR,P28_I131_S1,P28_I139_S1,0.487394957983193,0.685393258426966
IGH,EUR,P28_I132_S1,P28_I139_S1,0.284403669724771,0.876404494382023
IGH,EUR,P28_I134_S1,P28_I139_S1,0.389830508474576,0.808988764044944
IGH,EUR,P28_I135_S1,P28_I139_S1,0.440944881889764,0.797752808988764
IGH,EUR,P28_I136_S1,P28_I139_S1,0.464,0.752808988764045
IGH,EUR,P28_I137_S1,P28_I139_S1,0.336283185840708,0.842696629213483
IGH,EUR,P28_I138_S1,P28_I139_S1,0.447368421052632,0.715909090909091
IGH,EUR,P28_I100_S1,P28_I13_S1,0.305785123966942,0.831683168316832
IGH,EUR,P28_I101_S1,P28_I13_S1,0.380530973451327,0.853658536585366
IGH,EUR,P28_I107_S1,P28_I13_S1,0.275229357798165,0.908045977011494
IGH,EUR,P28_I109_S1,P28_I13_S1,0.451612903225807,0.747252747252747
IGH,EUR,P28_I10_S1,P28_I13_S1,0.348837209302326,0.831683168316832
IGH,EUR,P28_I116_S1,P28_I13_S1,0.396825396825397,0.752475247524752
IGH,EUR,P28_I117_S1,P28_I13_S1,0.428571428571429,0.742268041237113
IGH,EUR,P28_I118_S1,P28_I13_S1,0.352941176470588,0.810526315789474
IGH,EUR,P28_I119_S1,P28_I13_S1,0.425,0.784090909090909
IGH,EUR,P28_I120_S1,P28_I13_S1,0.160714285714286,0.930693069306931
IGH,EUR,P28_I123_S1,P28_I13_S1,0.35042735042735,0.826086956521739
IGH,EUR,P28_I124_S1,P28_I13_S1,0.247787610619469,0.876288659793815
IGH,EUR,P28_I125_S1,P28_I13_S1,0.347107438016529,0.797979797979798
IGH,EUR,P28_I126_S1,P28_I13_S1,0.264462809917355,0.881188118811881
IGH,EUR,P28_I127_S1,P28_I13_S1,0.224137931034483,0.891089108910891
IGH,EUR,P28_I128_S1,P28_I13_S1,0.350877192982456,0.850574712643678
IGH,EUR,P28_I129_S1,P28_I13_S1,0.297297297297297,0.886363636363636
IGH,EUR,P28_I12_S1,P28_I13_S1,0.424,0.75
IGH,EUR,P28_I130_S1,P28_I13_S1,0.401639344262295,0.776595744680851
IGH,EUR,P28_I131_S1,P28_I13_S1,0.426229508196721,0.769230769230769
IGH,EUR,P28_I132_S1,P28_I13_S1,0.408,0.755102040816326
IGH,EUR,P28_I134_S1,P28_I13_S1,0.344262295081967,0.792079207920792
IGH,EUR,P28_I135_S1,P28_I13_S1,0.32,0.841584158415842
IGH,EUR,P28_I136_S1,P28_I13_S1,0.327868852459016,0.811881188118812
IGH,EUR,P28_I137_S1,P28_I13_S1,0.425196850393701,0.737373737373737
IGH,EUR,P28_I138_S1,P28_I13_S1,0.370689655172414,0.829545454545455
IGH,EUR,P28_I139_S1,P28_I13_S1,0.403361344537815,0.797752808988764
IGH,EUR,P28_I100_S1,P28_I140_S1,0.330508474576271,0.849462365591398
IGH,EUR,P28_I101_S1,P28_I140_S1,0.300970873786408,0.878048780487805
IGH,EUR,P28_I107_S1,P28_I140_S1,0.235294117647059,0.896551724137931
IGH,EUR,P28_I109_S1,P28_I140_S1,0.4,0.758241758241758
IGH,EUR,P28_I10_S1,P28_I140_S1,0.458646616541353,0.774193548387097
IGH,EUR,P28_I116_S1,P28_I140_S1,0.355932203389831,0.817204301075269
IGH,EUR,P28_I117_S1,P28_I140_S1,0.376068376068376,0.78494623655914
IGH,EUR,P28_I118_S1,P28_I140_S1,0.275229357798165,0.849462365591398
IGH,EUR,P28_I119_S1,P28_I140_S1,0.207920792079208,0.909090909090909
IGH,EUR,P28_I120_S1,P28_I140_S1,0.428571428571429,0.774193548387097
IGH,EUR,P28_I123_S1,P28_I140_S1,0.287037037037037,0.836956521739131
IGH,EUR,P28_I124_S1,P28_I140_S1,0.256880733944954,0.870967741935484
IGH,EUR,P28_I125_S1,P28_I140_S1,0.285714285714286,0.860215053763441
IGH,EUR,P28_I126_S1,P28_I140_S1,0.243478260869565,0.935483870967742
IGH,EUR,P28_I127_S1,P28_I140_S1,0.403225806451613,0.795698924731183
IGH,EUR,P28_I128_S1,P28_I140_S1,0.536585365853659,0.655172413793103
IGH,EUR,P28_I129_S1,P28_I140_S1,0.19,0.920454545454545
IGH,EUR,P28_I12_S1,P28_I140_S1,0.281818181818182,0.849462365591398
IGH,EUR,P28_I130_S1,P28_I140_S1,0.428571428571429,0.731182795698925
IGH,EUR,P28_I131_S1,P28_I140_S1,0.342342342342342,0.802197802197802
IGH,EUR,P28_I132_S1,P28_I140_S1,0.294642857142857,0.849462365591398
IGH,EUR,P28_I134_S1,P28_I140_S1,0.31304347826087,0.849462365591398
IGH,EUR,P28_I135_S1,P28_I140_S1,0.396825396825397,0.817204301075269
IGH,EUR,P28_I136_S1,P28_I140_S1,0.39344262295082,0.795698924731183
IGH,EUR,P28_I137_S1,P28_I140_S1,0.372881355932203,0.795698924731183
IGH,EUR,P28_I138_S1,P28_I140_S1,0.276190476190476,0.863636363636364
IGH,EUR,P28_I139_S1,P28_I140_S1,0.314814814814815,0.831460674157303
IGH,EUR,P28_I13_S1,P28_I140_S1,0.369747899159664,0.806451612903226
IGH,EUR,P28_I100_S1,P28_I141_S1,0.419117647058823,0.759615384615385
IGH,EUR,P28_I101_S1,P28_I141_S1,0.40495867768595,0.878048780487805
IGH,EUR,P28_I107_S1,P28_I141_S1,0.428571428571429,0.827586206896552
IGH,EUR,P28_I109_S1,P28_I141_S1,0.288135593220339,0.923076923076923
IGH,EUR,P28_I10_S1,P28_I141_S1,0.271317829457364,0.846846846846847
IGH,EUR,P28_I116_S1,P28_I141_S1,0.233333333333333,0.910891089108911
IGH,EUR,P28_I117_S1,P28_I141_S1,0.336,0.855670103092784
IGH,EUR,P28_I118_S1,P28_I141_S1,0.32520325203252,0.873684210526316
IGH,EUR,P28_I119_S1,P28_I141_S1,0.341666666666667,0.897727272727273
IGH,EUR,P28_I120_S1,P28_I141_S1,0.338461538461539,0.819047619047619
IGH,EUR,P28_I123_S1,P28_I141_S1,0.4140625,0.815217391304348
IGH,EUR,P28_I124_S1,P28_I141_S1,0.362204724409449,0.835051546391753
IGH,EUR,P28_I125_S1,P28_I141_S1,0.264462809917355,0.898989898989899
IGH,EUR,P28_I126_S1,P28_I141_S1,0.267716535433071,0.853211009174312
IGH,EUR,P28_I127_S1,P28_I141_S1,0.325581395348837,0.828571428571429
IGH,EUR,P28_I128_S1,P28_I141_S1,0.403225806451613,0.850574712643678
IGH,EUR,P28_I129_S1,P28_I141_S1,0.420634920634921,0.829545454545455
IGH,EUR,P28_I12_S1,P28_I141_S1,0.419847328244275,0.791666666666667
IGH,EUR,P28_I130_S1,P28_I141_S1,0.36,0.851063829787234
IGH,EUR,P28_I131_S1,P28_I141_S1,0.409448818897638,0.824175824175824
IGH,EUR,P28_I132_S1,P28_I141_S1,0.392307692307692,0.806122448979592
IGH,EUR,P28_I134_S1,P28_I141_S1,0.393939393939394,0.792079207920792
IGH,EUR,P28_I135_S1,P28_I141_S1,0.307692307692308,0.825688073394496
IGH,EUR,P28_I136_S1,P28_I141_S1,0.245901639344262,0.893203883495146
IGH,EUR,P28_I137_S1,P28_I141_S1,0.278688524590164,0.888888888888889
IGH,EUR,P28_I138_S1,P28_I141_S1,0.4453125,0.806818181818182
IGH,EUR,P28_I139_S1,P28_I141_S1,0.360655737704918,0.876404494382023
IGH,EUR,P28_I13_S1,P28_I141_S1,0.381679389312977,0.801980198019802
IGH,EUR,P28_I140_S1,P28_I141_S1,0.393700787401575,0.827956989247312
IGH,EUR,P28_I100_S1,P28_I142_S1,0.448,0.766666666666667
IGH,EUR,P28_I101_S1,P28_I142_S1,0.52991452991453,0.670731707317073
IGH,EUR,P28_I107_S1,P28_I142_S1,0.361111111111111,0.793103448275862
IGH,EUR,P28_I109_S1,P28_I142_S1,0.369369369369369,0.777777777777778
IGH,EUR,P28_I10_S1,P28_I142_S1,0.446153846153846,0.8
IGH,EUR,P28_I116_S1,P28_I142_S1,0.367521367521368,0.822222222222222
IGH,EUR,P28_I117_S1,P28_I142_S1,0.401709401709402,0.777777777777778
IGH,EUR,P28_I118_S1,P28_I142_S1,0.36283185840708,0.8
IGH,EUR,P28_I119_S1,P28_I142_S1,0.516666666666667,0.659090909090909
IGH,EUR,P28_I120_S1,P28_I142_S1,0.42741935483871,0.788888888888889
IGH,EUR,P28_I123_S1,P28_I142_S1,0.417391304347826,0.744444444444445
IGH,EUR,P28_I124_S1,P28_I142_S1,0.330357142857143,0.833333333333333
IGH,EUR,P28_I125_S1,P28_I142_S1,0.475806451612903,0.722222222222222
IGH,EUR,P28_I126_S1,P28_I142_S1,0.355371900826446,0.866666666666667
IGH,EUR,P28_I127_S1,P28_I142_S1,0.401639344262295,0.811111111111111
IGH,EUR,P28_I128_S1,P28_I142_S1,0.5,0.67816091954023
IGH,EUR,P28_I129_S1,P28_I142_S1,0.43859649122807,0.727272727272727
IGH,EUR,P28_I12_S1,P28_I142_S1,0.475409836065574,0.711111111111111
IGH,EUR,P28_I130_S1,P28_I142_S1,0.385964912280702,0.777777777777778
IGH,EUR,P28_I131_S1,P28_I142_S1,0.383928571428571,0.766666666666667
IGH,EUR,P28_I132_S1,P28_I142_S1,0.553846153846154,0.644444444444445
IGH,EUR,P28_I134_S1,P28_I142_S1,0.394957983193277,0.8
IGH,EUR,P28_I135_S1,P28_I142_S1,0.382113821138211,0.844444444444445
IGH,EUR,P28_I136_S1,P28_I142_S1,0.321739130434783,0.866666666666667
IGH,EUR,P28_I137_S1,P28_I142_S1,0.370689655172414,0.811111111111111
IGH,EUR,P28_I138_S1,P28_I142_S1,0.424778761061947,0.738636363636364
IGH,EUR,P28_I139_S1,P28_I142_S1,0.495798319327731,0.674157303370787
IGH,EUR,P28_I13_S1,P28_I142_S1,0.447154471544715,0.755555555555556
IGH,EUR,P28_I140_S1,P28_I142_S1,0.46218487394958,0.711111111111111
IGH,EUR,P28_I141_S1,P28_I142_S1,0.392,0.844444444444445
IGH,EUR,P28_I100_S1,P28_I143_S1,0.382113821138211,0.8
IGH,EUR,P28_I101_S1,P28_I143_S1,0.405405405405405,0.804878048780488
IGH,EUR,P28_I107_S1,P28_I143_S1,0.283018867924528,0.873563218390805
IGH,EUR,P28_I109_S1,P28_I143_S1,0.396551724137931,0.769230769230769
IGH,EUR,P28_I10_S1,P28_I143_S1,0.344,0.863157894736842
IGH,EUR,P28_I116_S1,P28_I143_S1,0.324786324786325,0.831578947368421
IGH,EUR,P28_I117_S1,P28_I143_S1,0.330434782608696,0.810526315789474
IGH,EUR,P28_I118_S1,P28_I143_S1,0.303571428571429,0.821052631578947
IGH,EUR,P28_I119_S1,P28_I143_S1,0.394736842105263,0.784090909090909
IGH,EUR,P28_I120_S1,P28_I143_S1,0.319327731092437,0.852631578947369
IGH,EUR,P28_I123_S1,P28_I143_S1,0.373913043478261,0.782608695652174
IGH,EUR,P28_I124_S1,P28_I143_S1,0.254545454545455,0.863157894736842
IGH,EUR,P28_I125_S1,P28_I143_S1,0.31304347826087,0.831578947368421
IGH,EUR,P28_I126_S1,P28_I143_S1,0.271186440677966,0.905263157894737
IGH,EUR,P28_I127_S1,P28_I143_S1,0.275862068965517,0.884210526315789
IGH,EUR,P28_I128_S1,P28_I143_S1,0.314814814814815,0.850574712643678
IGH,EUR,P28_I129_S1,P28_I143_S1,0.351351351351351,0.818181818181818
IGH,EUR,P28_I12_S1,P28_I143_S1,0.408333333333333,0.747368421052632
IGH,EUR,P28_I130_S1,P28_I143_S1,0.370689655172414,0.776595744680851
IGH,EUR,P28_I131_S1,P28_I143_S1,0.423728813559322,0.747252747252747
IGH,EUR,P28_I132_S1,P28_I143_S1,0.418032786885246,0.747368421052632
IGH,EUR,P28_I134_S1,P28_I143_S1,0.419354838709677,0.757894736842105
IGH,EUR,P28_I135_S1,P28_I143_S1,0.327868852459016,0.863157894736842
IGH,EUR,P28_I136_S1,P28_I143_S1,0.293103448275862,0.863157894736842
IGH,EUR,P28_I137_S1,P28_I143_S1,0.341880341880342,0.810526315789474
IGH,EUR,P28_I138_S1,P28_I143_S1,0.394736842105263,0.784090909090909
IGH,EUR,P28_I139_S1,P28_I143_S1,0.427350427350427,0.752808988764045
IGH,EUR,P28_I13_S1,P28_I143_S1,0.295652173913043,0.852631578947369
IGH,EUR,P28_I140_S1,P28_I143_S1,0.379310344827586,0.774193548387097
IGH,EUR,P28_I141_S1,P28_I143_S1,0.338709677419355,0.863157894736842
IGH,EUR,P28_I142_S1,P28_I143_S1,0.36283185840708,0.8
IGH,EUR,P28_I100_S1,P28_I144_S1,0.438461538461539,0.737373737373737
IGH,EUR,P28_I101_S1,P28_I144_S1,0.383928571428571,0.841463414634146
IGH,EUR,P28_I107_S1,P28_I144_S1,0.475409836065574,0.735632183908046
IGH,EUR,P28_I109_S1,P28_I144_S1,0.333333333333333,0.835164835164835
IGH,EUR,P28_I10_S1,P28_I144_S1,0.413533834586466,0.787878787878788
IGH,EUR,P28_I116_S1,P28_I144_S1,0.319327731092437,0.818181818181818
IGH,EUR,P28_I117_S1,P28_I144_S1,0.295652173913043,0.835051546391753
IGH,EUR,P28_I118_S1,P28_I144_S1,0.267857142857143,0.863157894736842
IGH,EUR,P28_I119_S1,P28_I144_S1,0.415254237288136,0.784090909090909
IGH,EUR,P28_I120_S1,P28_I144_S1,0.40625,0.767676767676768
IGH,EUR,P28_I123_S1,P28_I144_S1,0.447154471544715,0.739130434782609
IGH,EUR,P28_I124_S1,P28_I144_S1,0.380165289256198,0.77319587628866
IGH,EUR,P28_I125_S1,P28_I144_S1,0.307692307692308,0.818181818181818
IGH,EUR,P28_I126_S1,P28_I144_S1,0.32258064516129,0.848484848484848
IGH,EUR,P28_I127_S1,P28_I144_S1,0.393700787401575,0.777777777777778
IGH,EUR,P28_I128_S1,P28_I144_S1,0.436974789915966,0.770114942528736
IGH,EUR,P28_I129_S1,P28_I144_S1,0.491935483870968,0.715909090909091
IGH,EUR,P28_I12_S1,P28_I144_S1,0.44,0.729166666666667
IGH,EUR,P28_I130_S1,P28_I144_S1,0.321739130434783,0.829787234042553
IGH,EUR,P28_I131_S1,P28_I144_S1,0.403361344537815,0.78021978021978
IGH,EUR,P28_I132_S1,P28_I144_S1,0.436507936507937,0.724489795918367
IGH,EUR,P28_I134_S1,P28_I144_S1,0.387096774193548,0.767676767676768
IGH,EUR,P28_I135_S1,P28_I144_S1,0.424242424242424,0.767676767676768
IGH,EUR,P28_I136_S1,P28_I144_S1,0.458015267175573,0.717171717171717
IGH,EUR,P28_I137_S1,P28_I144_S1,0.322033898305085,0.808080808080808
IGH,EUR,P28_I138_S1,P28_I144_S1,0.504,0.704545454545455
IGH,EUR,P28_I139_S1,P28_I144_S1,0.379310344827586,0.808988764044944
IGH,EUR,P28_I13_S1,P28_I144_S1,0.425196850393701,0.737373737373737
IGH,EUR,P28_I140_S1,P28_I144_S1,0.413223140495868,0.763440860215054
IGH,EUR,P28_I141_S1,P28_I144_S1,0.292682926829268,0.878787878787879
IGH,EUR,P28_I142_S1,P28_I144_S1,0.370689655172414,0.811111111111111
IGH,EUR,P28_I143_S1,P28_I144_S1,0.355932203389831,0.8
IGH,EUR,P28_I100_S1,P28_I145_S1,0.317073170731707,0.815533980582524
IGH,EUR,P28_I101_S1,P28_I145_S1,0.302752293577982,0.926829268292683
IGH,EUR,P28_I107_S1,P28_I145_S1,0.303571428571429,0.896551724137931
IGH,EUR,P28_I109_S1,P28_I145_S1,0.267857142857143,0.901098901098901
IGH,EUR,P28_I10_S1,P28_I145_S1,0.407407407407407,0.776699029126214
IGH,EUR,P28_I116_S1,P28_I145_S1,0.314049586776859,0.821782178217822
IGH,EUR,P28_I117_S1,P28_I145_S1,0.319327731092437,0.835051546391753
IGH,EUR,P28_I118_S1,P28_I145_S1,0.2,0.926315789473684
IGH,EUR,P28_I119_S1,P28_I145_S1,0.309734513274336,0.886363636363636
IGH,EUR,P28_I120_S1,P28_I145_S1,0.387596899224806,0.766990291262136
IGH,EUR,P28_I123_S1,P28_I145_S1,0.347457627118644,0.836956521739131
IGH,EUR,P28_I124_S1,P28_I145_S1,0.260869565217391,0.876288659793815
IGH,EUR,P28_I125_S1,P28_I145_S1,0.288135593220339,0.848484848484848
IGH,EUR,P28_I126_S1,P28_I145_S1,0.233333333333333,0.893203883495146
IGH,EUR,P28_I127_S1,P28_I145_S1,0.349206349206349,0.796116504854369
IGH,EUR,P28_I128_S1,P28_I145_S1,0.48,0.747126436781609
IGH,EUR,P28_I129_S1,P28_I145_S1,0.339130434782609,0.863636363636364
IGH,EUR,P28_I12_S1,P28_I145_S1,0.269565217391304,0.875
IGH,EUR,P28_I130_S1,P28_I145_S1,0.358333333333333,0.819148936170213
IGH,EUR,P28_I131_S1,P28_I145_S1,0.409836065573771,0.791208791208791
IGH,EUR,P28_I132_S1,P28_I145_S1,0.352459016393443,0.806122448979592
IGH,EUR,P28_I134_S1,P28_I145_S1,0.256410256410256,0.861386138613861
IGH,EUR,P28_I135_S1,P28_I145_S1,0.330708661417323,0.825242718446602
IGH,EUR,P28_I136_S1,P28_I145_S1,0.390625,0.757281553398058
IGH,EUR,P28_I137_S1,P28_I145_S1,0.344262295081967,0.808080808080808
IGH,EUR,P28_I138_S1,P28_I145_S1,0.339130434782609,0.863636363636364
IGH,EUR,P28_I139_S1,P28_I145_S1,0.27027027027027,0.910112359550562
IGH,EUR,P28_I13_S1,P28_I145_S1,0.341463414634146,0.801980198019802
IGH,EUR,P28_I140_S1,P28_I145_S1,0.280701754385965,0.881720430107527
IGH,EUR,P28_I141_S1,P28_I145_S1,0.328125,0.83495145631068
IGH,EUR,P28_I142_S1,P28_I145_S1,0.35042735042735,0.844444444444445
IGH,EUR,P28_I143_S1,P28_I145_S1,0.377049180327869,0.8
IGH,EUR,P28_I144_S1,P28_I145_S1,0.316666666666667,0.828282828282828
IGH,EUR,P28_I100_S1,P28_I146_S1,0.316666666666667,0.836734693877551
IGH,EUR,P28_I101_S1,P28_I146_S1,0.285714285714286,0.914634146341463
IGH,EUR,P28_I107_S1,P28_I146_S1,0.203883495145631,0.942528735632184
IGH,EUR,P28_I109_S1,P28_I146_S1,0.342105263157895,0.824175824175824
IGH,EUR,P28_I10_S1,P28_I146_S1,0.409090909090909,0.795918367346939
IGH,EUR,P28_I116_S1,P28_I146_S1,0.28448275862069,0.846938775510204
IGH,EUR,P28_I117_S1,P28_I146_S1,0.304347826086957,0.824742268041237
IGH,EUR,P28_I118_S1,P28_I146_S1,0.212962962962963,0.894736842105263
IGH,EUR,P28_I119_S1,P28_I146_S1,0.228571428571429,0.920454545454545
IGH,EUR,P28_I120_S1,P28_I146_S1,0.362903225806452,0.806122448979592
IGH,EUR,P28_I123_S1,P28_I146_S1,0.31858407079646,0.836956521739131
IGH,EUR,P28_I124_S1,P28_I146_S1,0.211009174311927,0.88659793814433
IGH,EUR,P28_I125_S1,P28_I146_S1,0.175925925925926,0.908163265306122
IGH,EUR,P28_I126_S1,P28_I146_S1,0.2,0.938775510204082
IGH,EUR,P28_I127_S1,P28_I146_S1,0.322314049586777,0.836734693877551
IGH,EUR,P28_I128_S1,P28_I146_S1,0.432203389830509,0.770114942528736
IGH,EUR,P28_I129_S1,P28_I146_S1,0.228571428571429,0.920454545454545
IGH,EUR,P28_I12_S1,P28_I146_S1,0.220183486238532,0.885416666666667
IGH,EUR,P28_I130_S1,P28_I146_S1,0.358974358974359,0.797872340425532
IGH,EUR,P28_I131_S1,P28_I146_S1,0.342105263157895,0.824175824175824
IGH,EUR,P28_I132_S1,P28_I146_S1,0.295652173913043,0.826530612244898
IGH,EUR,P28_I134_S1,P28_I146_S1,0.269565217391304,0.857142857142857
IGH,EUR,P28_I135_S1,P28_I146_S1,0.37007874015748,0.816326530612245
IGH,EUR,P28_I136_S1,P28_I146_S1,0.379032258064516,0.785714285714286
IGH,EUR,P28_I137_S1,P28_I146_S1,0.316239316239316,0.816326530612245
IGH,EUR,P28_I138_S1,P28_I146_S1,0.339285714285714,0.840909090909091
IGH,EUR,P28_I139_S1,P28_I146_S1,0.3,0.865168539325843
IGH,EUR,P28_I13_S1,P28_I146_S1,0.313559322033898,0.826530612244898
IGH,EUR,P28_I140_S1,P28_I146_S1,0.19811320754717,0.913978494623656
IGH,EUR,P28_I141_S1,P28_I146_S1,0.341269841269841,0.846938775510204
IGH,EUR,P28_I142_S1,P28_I146_S1,0.433333333333333,0.755555555555556
IGH,EUR,P28_I143_S1,P28_I146_S1,0.336206896551724,0.810526315789474
IGH,EUR,P28_I144_S1,P28_I146_S1,0.385245901639344,0.76530612244898
IGH,EUR,P28_I145_S1,P28_I146_S1,0.221238938053097,0.897959183673469
IGH,EUR,P28_I100_S1,P28_I147_S1,0.389830508474576,0.837209302325582
IGH,EUR,P28_I101_S1,P28_I147_S1,0.173913043478261,0.926829268292683
IGH,EUR,P28_I107_S1,P28_I147_S1,0.352380952380952,0.790697674418605
IGH,EUR,P28_I109_S1,P28_I147_S1,0.361111111111111,0.802325581395349
IGH,EUR,P28_I10_S1,P28_I147_S1,0.465116279069768,0.802325581395349
IGH,EUR,P28_I116_S1,P28_I147_S1,0.315315315315315,0.883720930232558
IGH,EUR,P28_I117_S1,P28_I147_S1,0.289719626168224,0.883720930232558
IGH,EUR,P28_I118_S1,P28_I147_S1,0.242718446601942,0.906976744186047
IGH,EUR,P28_I119_S1,P28_I147_S1,0.168421052631579,0.918604651162791
IGH,EUR,P28_I120_S1,P28_I147_S1,0.5078125,0.732558139534884
IGH,EUR,P28_I123_S1,P28_I147_S1,0.36697247706422,0.802325581395349
IGH,EUR,P28_I124_S1,P28_I147_S1,0.380530973451327,0.813953488372093
IGH,EUR,P28_I125_S1,P28_I147_S1,0.238095238095238,0.930232558139535
IGH,EUR,P28_I126_S1,P28_I147_S1,0.347457627118644,0.895348837209302
IGH,EUR,P28_I127_S1,P28_I147_S1,0.447154471544715,0.790697674418605
IGH,EUR,P28_I128_S1,P28_I147_S1,0.469026548672566,0.697674418604651
IGH,EUR,P28_I129_S1,P28_I147_S1,0.358490566037736,0.790697674418605
IGH,EUR,P28_I12_S1,P28_I147_S1,0.283018867924528,0.883720930232558
IGH,EUR,P28_I130_S1,P28_I147_S1,0.378378378378378,0.802325581395349
IGH,EUR,P28_I131_S1,P28_I147_S1,0.433628318584071,0.744186046511628
IGH,EUR,P28_I132_S1,P28_I147_S1,0.264150943396226,0.906976744186047
IGH,EUR,P28_I134_S1,P28_I147_S1,0.401709401709402,0.813953488372093
IGH,EUR,P28_I135_S1,P28_I147_S1,0.464566929133858,0.790697674418605
IGH,EUR,P28_I136_S1,P28_I147_S1,0.5234375,0.709302325581395
IGH,EUR,P28_I137_S1,P28_I147_S1,0.333333333333333,0.86046511627907
IGH,EUR,P28_I138_S1,P28_I147_S1,0.388888888888889,0.767441860465116
IGH,EUR,P28_I139_S1,P28_I147_S1,0.25,0.872093023255814
IGH,EUR,P28_I13_S1,P28_I147_S1,0.454545454545455,0.767441860465116
IGH,EUR,P28_I140_S1,P28_I147_S1,0.278846153846154,0.872093023255814
IGH,EUR,P28_I141_S1,P28_I147_S1,0.411290322580645,0.848837209302326
IGH,EUR,P28_I142_S1,P28_I147_S1,0.545454545454545,0.63953488372093
IGH,EUR,P28_I143_S1,P28_I147_S1,0.383928571428571,0.802325581395349
IGH,EUR,P28_I144_S1,P28_I147_S1,0.405172413793103,0.802325581395349
IGH,EUR,P28_I145_S1,P28_I147_S1,0.342105263157895,0.872093023255814
IGH,EUR,P28_I146_S1,P28_I147_S1,0.264150943396226,0.906976744186047
IGH,EUR,P28_I100_S1,P28_I148_S1,0.391304347826087,0.864197530864198
IGH,EUR,P28_I101_S1,P28_I148_S1,0.353535353535353,0.790123456790123
IGH,EUR,P28_I107_S1,P28_I148_S1,0.193548387096774,0.925925925925926
IGH,EUR,P28_I109_S1,P28_I148_S1,0.407407407407407,0.790123456790123
IGH,EUR,P28_I10_S1,P28_I148_S1,0.443548387096774,0.851851851851852
IGH,EUR,P28_I116_S1,P28_I148_S1,0.431034482758621,0.814814814814815
IGH,EUR,P28_I117_S1,P28_I148_S1,0.396396396396396,0.82716049382716
IGH,EUR,P28_I118_S1,P28_I148_S1,0.323809523809524,0.876543209876543
IGH,EUR,P28_I119_S1,P28_I148_S1,0.326732673267327,0.839506172839506
IGH,EUR,P28_I120_S1,P28_I148_S1,0.353982300884956,0.901234567901234
IGH,EUR,P28_I123_S1,P28_I148_S1,0.197916666666667,0.950617283950617
IGH,EUR,P28_I124_S1,P28_I148_S1,0.22,0.962962962962963
IGH,EUR,P28_I125_S1,P28_I148_S1,0.348623853211009,0.876543209876543
IGH,EUR,P28_I126_S1,P28_I148_S1,0.303571428571429,0.962962962962963
IGH,EUR,P28_I127_S1,P28_I148_S1,0.339285714285714,0.91358024691358
IGH,EUR,P28_I128_S1,P28_I148_S1,0.472727272727273,0.716049382716049
IGH,EUR,P28_I129_S1,P28_I148_S1,0.142857142857143,0.962962962962963
IGH,EUR,P28_I12_S1,P28_I148_S1,0.314285714285714,0.888888888888889
IGH,EUR,P28_I130_S1,P28_I148_S1,0.478260869565217,0.740740740740741
IGH,EUR,P28_I131_S1,P28_I148_S1,0.464285714285714,0.740740740740741
IGH,EUR,P28_I132_S1,P28_I148_S1,0.415929203539823,0.814814814814815
IGH,EUR,P28_I134_S1,P28_I148_S1,0.345454545454545,0.888888888888889
IGH,EUR,P28_I135_S1,P28_I148_S1,0.362068965517241,0.91358024691358
IGH,EUR,P28_I136_S1,P28_I148_S1,0.357142857142857,0.888888888888889
IGH,EUR,P28_I137_S1,P28_I148_S1,0.448275862068966,0.790123456790123
IGH,EUR,P28_I138_S1,P28_I148_S1,0.221052631578947,0.91358024691358
IGH,EUR,P28_I139_S1,P28_I148_S1,0.365384615384615,0.814814814814815
IGH,EUR,P28_I13_S1,P28_I148_S1,0.283018867924528,0.938271604938272
IGH,EUR,P28_I140_S1,P28_I148_S1,0.26,0.91358024691358
IGH,EUR,P28_I141_S1,P28_I148_S1,0.413223140495868,0.876543209876543
IGH,EUR,P28_I142_S1,P28_I148_S1,0.431192660550459,0.765432098765432
IGH,EUR,P28_I143_S1,P28_I148_S1,0.339622641509434,0.864197530864198
IGH,EUR,P28_I144_S1,P28_I148_S1,0.461538461538462,0.777777777777778
IGH,EUR,P28_I145_S1,P28_I148_S1,0.280373831775701,0.950617283950617
IGH,EUR,P28_I146_S1,P28_I148_S1,0.262135922330097,0.938271604938272
IGH,EUR,P28_I147_S1,P28_I148_S1,0.378640776699029,0.790123456790123
